Date_time,BO1017_Pressure(m),BO1021_FLOW1),BO1021_Pressure,BO1022_flow1,BO1022_Pressure(m),,,,,,,,,,,,
12/11/2023 4:30,22.092,1800.8,12.686,277.2,22.357,,,,,,,,,,,,
12/11/2023 4:45,21.682,1830.8,12.662,310,21.715,,,,,,,,,,,,
12/11/2023 5:00,22.165,1847.2,12.662,376.8,21.057,,,,,,,,,,,,
12/11/2023 5:15,21.721,1991.6,12.662,381.2,21.496,,,,,,,,,,,,
12/11/2023 5:30,20.892,1961.2,12.662,398.4,20.916,,,,,,,,,,,,
12/11/2023 5:45,22.3,2047.6,12.662,368,19.499,,,,,,,,,,,,
12/11/2023 6:00,24.194,2260.4,12.662,426,23.148,,,,,,,,,,,,
12/11/2023 6:15,23.144,2473.6,12.686,451.2,22.24,,,,,,,,,,,,
12/11/2023 6:30,22.844,2473.2,12.662,560,21.065,,,,,,,,,,,,
12/11/2023 6:45,25.166,2420.4,12.686,614,20.799,,,,,,,,,,,,
12/11/2023 7:00,26.708,2536.8,12.717,778.4,24.401,,,,,,,,,,,,
12/11/2023 7:15,26.507,2610,12.694,856.4,24.291,,,,,,,,,,,,
12/11/2023 7:30,26.481,2569.6,12.702,1000.8,23.25,,,,,,,,,,,,
12/11/2023 7:45,26.675,2565.6,12.717,1098.4,23.837,,,,,,,,,,,,
12/11/2023 8:00,26.77,2570.4,12.78,1046.4,24.056,,,,,,,,,,,,
12/11/2023 8:15,26.644,2551.6,12.788,1014.8,24.072,,,,,,,,,,,,
12/11/2023 8:30,26.538,2514.4,12.811,977.2,23.673,,,,,,,,,,,,
12/11/2023 8:45,26.557,2546.4,12.882,1037.2,24.002,,,,,,,,,,,,
12/11/2023 9:00,26.682,2543.2,12.968,1013.6,23.665,,,,,,,,,,,,
12/11/2023 9:15,26.832,2516,13.015,1000.8,24.064,,,,,,,,,,,,
12/11/2023 9:30,26.896,2516,13.07,982.8,24.158,,,,,,,,,,,,
12/11/2023 9:45,26.923,2503.6,13.093,967.2,24.103,,,,,,,,,,,,
12/11/2023 10:00,27.024,2466.4,13.132,1015.2,24.432,,,,,,,,,,,,
12/11/2023 10:15,27.144,2470.4,13.171,1013.2,24.448,,,,,,,,,,,,
12/11/2023 10:30,27.118,2470.8,13.179,978,24.628,,,,,,,,,,,,
12/11/2023 10:45,27.173,2451.6,13.195,1014.4,24.338,,,,,,,,,,,,
12/11/2023 11:00,27.362,2438.8,13.203,1029.6,24.8,,,,,,,,,,,,
12/11/2023 11:15,27.617,2480.4,13.211,962.8,24.863,,,,,,,,,,,,
12/11/2023 11:30,27.618,2504,13.25,936.4,25.278,,,,,,,,,,,,
12/11/2023 11:45,27.214,2492.8,13.25,945.2,25.098,,,,,,,,,,,,
12/11/2023 12:00,26.641,2433.2,13.226,945.2,24.401,,,,,,,,,,,,
12/11/2023 12:15,26.712,2372.4,13.281,949.6,24.495,,,,,,,,,,,,
12/11/2023 12:30,26.919,2333.6,13.258,994.4,24.683,,,,,,,,,,,,
12/11/2023 12:45,27.184,2309.2,13.289,975.2,24.879,,,,,,,,,,,,
12/11/2023 13:00,27.25,2320.8,13.265,957.6,25.192,,,,,,,,,,,,
12/11/2023 13:15,27.288,2354,13.273,945.2,24.738,,,,,,,,,,,,
12/11/2023 13:30,27.343,2322.8,13.273,974.4,25.247,,,,,,,,,,,,
12/11/2023 13:45,27.567,2326.4,13.273,1007.2,25.027,,,,,,,,,,,,
12/11/2023 14:00,27.73,2327.2,13.265,992.8,25.685,,,,,,,,,,,,
12/11/2023 14:15,27.799,2347.2,13.258,1014.8,25.442,,,,,,,,,,,,
12/11/2023 14:30,27.854,2342.4,13.226,954.8,25.756,,,,,,,,,,,,
12/11/2023 14:45,27.77,2364.4,13.211,972.8,25.826,,,,,,,,,,,,
12/11/2023 15:00,27.687,2397.6,13.179,983.2,25.521,,,,,,,,,,,,
12/11/2023 15:15,27.632,2420,13.171,977.2,25.529,,,,,,,,,,,,
12/11/2023 15:30,27.555,2428.8,13.132,955.6,25.646,,,,,,,,,,,,
12/11/2023 15:45,27.62,2446.8,13.125,912,25.388,,,,,,,,,,,,
12/11/2023 16:00,30.494,2484.4,13.085,938,27.557,,,,,,,,,,,,
12/11/2023 16:15,30.471,2665.2,13.078,998,27.8,,,,,,,,,,,,
12/11/2023 16:30,30.261,2624,13.038,993.6,27.549,,,,,,,,,,,,
12/11/2023 16:45,29.376,2658.4,13.031,948,27.33,,,,,,,,,,,,
12/11/2023 17:00,28.788,2760.4,12.999,910.4,25.967,,,,,,,,,,,,
12/11/2023 17:15,28.23,2819.2,13.015,859.6,25.756,,,,,,,,,,,,
12/11/2023 17:30,28.005,2828.4,12.976,888,24.886,,,,,,,,,,,,
12/11/2023 17:45,27.635,2791.2,12.937,859.2,24.988,,,,,,,,,,,,
12/11/2023 18:00,27.501,2791.6,12.897,870.8,24.503,,,,,,,,,,,,
12/11/2023 18:15,27.457,2794.8,12.882,871.6,24.448,,,,,,,,,,,,
12/11/2023 18:30,27.506,2768.4,12.843,882.4,24.581,,,,,,,,,,,,
12/11/2023 18:45,27.688,2744.8,12.835,900,24.503,,,,,,,,,,,,
12/11/2023 19:00,27.866,2680,12.827,894.8,24.746,,,,,,,,,,,,
12/11/2023 19:15,27.755,2650.8,12.827,948.4,25.301,,,,,,,,,,,,
12/11/2023 19:30,27.158,2596.8,12.819,924.8,24.283,,,,,,,,,,,,
12/11/2023 19:45,27.284,2537.2,12.819,870,24.589,,,,,,,,,,,,
12/11/2023 20:00,27.314,2507.2,12.788,840.4,24.863,,,,,,,,,,,,
12/11/2023 20:15,27.364,2492.8,12.811,840,24.62,,,,,,,,,,,,
12/11/2023 20:30,27.529,2480.4,12.78,846.8,25.059,,,,,,,,,,,,
12/11/2023 20:45,27.74,2485.2,12.78,870,24.871,,,,,,,,,,,,
12/11/2023 21:00,26.43,2506,12.803,844.8,25.489,,,,,,,,,,,,
12/11/2023 21:15,26.414,2419.2,12.796,820,24.127,,,,,,,,,,,,
12/11/2023 21:30,26.62,2404.4,12.796,812,24.299,,,,,,,,,,,,
12/11/2023 21:45,26.653,2348,12.764,814,24.503,,,,,,,,,,,,
12/11/2023 22:00,21.039,2316.8,12.741,849.6,19.256,,,,,,,,,,,,
12/11/2023 22:15,21.471,1972.8,12.733,727.6,20.125,,,,,,,,,,,,
12/11/2023 22:30,21.785,2004.4,12.733,704,20.446,,,,,,,,,,,,
12/11/2023 22:45,21.797,1992.8,12.733,693.2,20.728,,,,,,,,,,,,
12/11/2023 23:00,19.566,1955.2,12.725,672.4,18.888,,,,,,,,,,,,
12/11/2023 23:15,19.972,1756.4,12.749,636.8,18.912,,,,,,,,,,,,
12/11/2023 23:30,20.418,1712,12.725,613.2,19.601,,,,,,,,,,,,
12/11/2023 23:45,20.048,1715.6,12.725,591.6,20.29,,,,,,,,,,,,
12/12/2023 0:00,19.736,1660.4,12.717,534.8,19.319,,,,,,,,,,,,
12/12/2023 0:15,19.969,1606.8,12.717,514.4,19.397,,,,,,,,,,,,
12/12/2023 0:30,20.318,1621.6,12.686,517.6,19.93,,,,,,,,,,,,
12/12/2023 0:45,20.614,1634.8,12.678,493.2,20.219,,,,,,,,,,,,
12/12/2023 1:00,20.849,1635.2,12.702,469.6,20.619,,,,,,,,,,,,
12/12/2023 1:15,21.109,1620.8,12.678,462.4,20.799,,,,,,,,,,,,
12/12/2023 1:30,21.382,1635.2,12.702,455.2,21.01,,,,,,,,,,,,
12/12/2023 1:45,21.592,1619.6,12.725,446,21.457,,,,,,,,,,,,
12/12/2023 2:00,21.764,1637.6,12.725,436.8,21.715,,,,,,,,,,,,
12/12/2023 2:15,21.958,1634.8,12.725,430.4,21.848,,,,,,,,,,,,
12/12/2023 2:30,22.088,1624.8,12.702,401.6,21.934,,,,,,,,,,,,
12/12/2023 2:45,22.219,1622.4,12.694,393.6,22.005,,,,,,,,,,,,
12/12/2023 3:00,22.394,1601.2,12.702,416,22.24,,,,,,,,,,,,
12/12/2023 3:15,22.574,1627.2,12.725,390.4,22.6,,,,,,,,,,,,
12/12/2023 3:30,22.596,1642,12.725,386,22.6,,,,,,,,,,,,
12/12/2023 3:45,22.62,1634,12.725,361.2,22.623,,,,,,,,,,,,
12/12/2023 4:00,22.484,1658,12.702,346,22.537,,,,,,,,,,,,
12/12/2023 4:15,22.205,1681.2,12.678,348.4,22.373,,,,,,,,,,,,
12/12/2023 4:30,21.949,1714,12.702,384,21.942,,,,,,,,,,,,
12/12/2023 4:45,21.823,1758.4,12.702,368.4,21.832,,,,,,,,,,,,
12/12/2023 5:00,22.423,1812.8,12.725,364.4,22.404,,,,,,,,,,,,
12/12/2023 5:15,21.653,1968.8,12.725,404.4,21.864,,,,,,,,,,,,
12/12/2023 5:30,20.767,1974,12.702,492,20.579,,,,,,,,,,,,
12/12/2023 5:45,21.14,2044.4,12.725,527.2,18.63,,,,,,,,,,,,
12/12/2023 6:00,23.737,2419.2,12.694,574.4,22.271,,,,,,,,,,,,
12/12/2023 6:15,22.901,2703.6,12.67,552,21.112,,,,,,,,,,,,
12/12/2023 6:30,22.459,2554.8,12.67,614,20.979,,,,,,,,,,,,
12/12/2023 6:45,22.908,2481.6,12.686,602,20.478,,,,,,,,,,,,
12/12/2023 7:00,26.706,2434,12.717,720.4,23.931,,,,,,,,,,,,
12/12/2023 7:15,26.873,2643.2,12.725,845.6,24.518,,,,,,,,,,,,
12/12/2023 7:30,26.604,2631.6,12.678,829.2,24.252,,,,,,,,,,,,
12/12/2023 7:45,26.503,2587.2,12.717,999.6,23.297,,,,,,,,,,,,
12/12/2023 8:00,26.404,2546.4,12.733,1056.8,23.649,,,,,,,,,,,,
12/12/2023 8:15,26.436,2552,12.827,1053.6,23.634,,,,,,,,,,,,
12/12/2023 8:30,26.538,2543.6,12.85,1076,23.352,,,,,,,,,,,,
12/12/2023 8:45,26.635,2533.2,12.937,1056.4,24.049,,,,,,,,,,,,
12/12/2023 9:00,26.702,2538.8,12.968,1001.6,23.829,,,,,,,,,,,,
12/12/2023 9:15,26.821,2528.8,13.038,968,24.252,,,,,,,,,,,,
12/12/2023 9:30,27.047,2506.8,13.093,944,24.15,,,,,,,,,,,,
12/12/2023 9:45,27.27,2507.6,13.109,926,24.769,,,,,,,,,,,,
12/12/2023 10:00,27.291,2512,13.148,952,24.479,,,,,,,,,,,,
12/12/2023 10:15,27.377,2509.6,13.164,1008.8,24.98,,,,,,,,,,,,
12/12/2023 10:30,27.555,2495.2,13.195,998.4,24.683,,,,,,,,,,,,
12/12/2023 10:45,27.613,2488,13.171,1024.8,25.106,,,,,,,,,,,,
12/12/2023 11:00,27.685,2514.8,13.179,1028.8,25.176,,,,,,,,,,,,
12/12/2023 11:15,27.822,2500.4,13.242,962.8,24.988,,,,,,,,,,,,
12/12/2023 11:30,28.271,2496.8,13.25,916.4,25.779,,,,,,,,,,,,
12/12/2023 11:45,27.6,2526,13.226,901.6,25.576,,,,,,,,,,,,
12/12/2023 12:00,26.891,2503.6,13.258,910.4,24.652,,,,,,,,,,,,
12/12/2023 12:15,26.91,2418.4,13.234,898,24.558,,,,,,,,,,,,
12/12/2023 12:30,27.938,2419.6,13.273,890,24.667,,,,,,,,,,,,
12/12/2023 12:45,28.351,2425.6,13.273,922,25.936,,,,,,,,,,,,
12/12/2023 13:00,28.517,2442,13.273,906.8,25.912,,,,,,,,,,,,
12/12/2023 13:15,28.656,2441.6,13.273,891.6,26.163,,,,,,,,,,,,
12/12/2023 13:30,28.798,2410,13.273,975.6,26.265,,,,,,,,,,,,
12/12/2023 13:45,28.915,2420,13.273,1012.4,26.398,,,,,,,,,,,,
12/12/2023 14:00,29.031,2427.2,13.273,1052.8,26.57,,,,,,,,,,,,
12/12/2023 14:15,29.123,2426.4,13.242,1003.2,26.735,,,,,,,,,,,,
12/12/2023 14:30,29.11,2436,13.211,998.4,26.656,,,,,,,,,,,,
12/12/2023 14:45,28.933,2469.6,13.226,964.4,26.656,,,,,,,,,,,,
12/12/2023 15:00,28.888,2512,13.187,954,26.625,,,,,,,,,,,,
12/12/2023 15:15,28.823,2528,13.179,984,26.116,,,,,,,,,,,,
12/12/2023 15:30,28.606,2557.6,13.14,896.4,26.069,,,,,,,,,,,,
12/12/2023 15:45,29.517,2578.4,13.132,944.8,26.171,,,,,,,,,,,,
12/12/2023 16:00,30.568,2621.6,13.093,959.2,27.572,,,,,,,,,,,,
12/12/2023 16:15,30.466,2695.2,13.085,965.6,27.792,,,,,,,,,,,,
12/12/2023 16:30,29.948,2704.4,13.054,933.2,27.486,,,,,,,,,,,,
12/12/2023 16:45,29.238,2705.6,13.046,954.4,26.46,,,,,,,,,,,,
12/12/2023 17:00,28.482,2804.8,13.007,942,26.147,,,,,,,,,,,,
12/12/2023 17:15,27.998,2826.8,12.999,938,24.926,,,,,,,,,,,,
12/12/2023 17:30,27.804,2828,12.991,1003.2,24.855,,,,,,,,,,,,
12/12/2023 17:45,27.557,2844.4,12.952,979.2,24.385,,,,,,,,,,,,
12/12/2023 18:00,27.387,2834.4,12.913,990.4,24.448,,,,,,,,,,,,
12/12/2023 18:15,27.496,2803.6,12.897,957.6,24.26,,,,,,,,,,,,
12/12/2023 18:30,27.581,2774.8,12.858,887.2,24.714,,,,,,,,,,,,
12/12/2023 18:45,27.452,2729.6,12.843,900.4,24.487,,,,,,,,,,,,
12/12/2023 19:00,26.704,2701.2,12.819,880.4,24.15,,,,,,,,,,,,
12/12/2023 19:15,26.86,2659.6,12.803,859.6,23.868,,,,,,,,,,,,
12/12/2023 19:30,26.878,2631.6,12.796,861.2,24.377,,,,,,,,,,,,
12/12/2023 19:45,27.074,2582,12.788,840.8,24.143,,,,,,,,,,,,
12/12/2023 20:00,27.224,2572.8,12.803,844.8,24.769,,,,,,,,,,,,
12/12/2023 20:15,27.433,2561.6,12.78,827.6,24.291,,,,,,,,,,,,
12/12/2023 20:30,27.544,2548,12.749,811.6,24.839,,,,,,,,,,,,
12/12/2023 20:45,27.508,2560,12.764,840.8,24.769,,,,,,,,,,,,
12/12/2023 21:00,27.581,2529.2,12.709,850.8,24.871,,,,,,,,,,,,
12/12/2023 21:15,26.229,2516.4,12.709,837.2,24.644,,,,,,,,,,,,
12/12/2023 21:30,26.317,2409.6,12.702,819.6,23.72,,,,,,,,,,,,
12/12/2023 21:45,23.589,2360,12.756,864,24.346,,,,,,,,,,,,
12/12/2023 22:00,20.919,2191.2,12.725,806,19.264,,,,,,,,,,,,
12/12/2023 22:15,21.202,1973.2,12.694,706.4,19.945,,,,,,,,,,,,
12/12/2023 22:30,21.462,2007.2,12.725,653.6,19.89,,,,,,,,,,,,
12/12/2023 22:45,21.698,1993.6,12.717,678.8,20.611,,,,,,,,,,,,
12/12/2023 23:00,22.125,1968.4,12.694,720.8,20.305,,,,,,,,,,,,
12/12/2023 23:15,21.703,1954.8,12.717,724.4,21.128,,,,,,,,,,,,
12/12/2023 23:30,19.896,1904,12.686,691.6,19.131,,,,,,,,,,,,
12/12/2023 23:45,19.989,1737.6,12.686,652,19.468,,,,,,,,,,,,
12/13/2023 0:00,19.451,1701.2,12.709,613.2,18.982,,,,,,,,,,,,
12/13/2023 0:15,19.743,1646.8,12.709,563.6,19.06,,,,,,,,,,,,
12/13/2023 0:30,20,1656.8,12.702,509.6,19.593,,,,,,,,,,,,
12/13/2023 0:45,20.266,1646.4,12.678,475.2,19.718,,,,,,,,,,,,
12/13/2023 1:00,20.546,1664.4,12.678,453.6,20.141,,,,,,,,,,,,
12/13/2023 1:15,20.846,1675.2,12.678,447.2,20.564,,,,,,,,,,,,
12/13/2023 1:30,21.131,1655.2,12.678,453.6,20.814,,,,,,,,,,,,
12/13/2023 1:45,21.326,1664.8,12.655,421.6,21.049,,,,,,,,,,,,
12/13/2023 2:00,21.505,1678.4,12.678,403.2,21.464,,,,,,,,,,,,
12/13/2023 2:15,21.739,1672.8,12.678,392.4,21.472,,,,,,,,,,,,
12/13/2023 2:30,21.888,1670.4,12.702,396.8,21.723,,,,,,,,,,,,
12/13/2023 2:45,22.07,1663.2,12.694,383.2,21.903,,,,,,,,,,,,
12/13/2023 3:00,22.147,1674,12.678,381.2,22.099,,,,,,,,,,,,
12/13/2023 3:15,22.261,1667.2,12.694,364.8,22.107,,,,,,,,,,,,
12/13/2023 3:30,22.396,1678,12.694,375.2,22.42,,,,,,,,,,,,
12/13/2023 3:45,22.413,1670.8,12.67,373.2,22.42,,,,,,,,,,,,
12/13/2023 4:00,22.362,1684.8,12.686,360.4,22.381,,,,,,,,,,,,
12/13/2023 4:15,22.142,1722.8,12.639,341.6,22.216,,,,,,,,,,,,
12/13/2023 4:30,21.894,1743.6,12.631,341.6,21.95,,,,,,,,,,,,
12/13/2023 4:45,22.529,1795.6,12.662,331.2,21.754,,,,,,,,,,,,
12/13/2023 5:00,22.352,1920.8,12.655,334.8,22.349,,,,,,,,,,,,
12/13/2023 5:15,21.744,2022.4,12.631,383.2,21.386,,,,,,,,,,,,
12/13/2023 5:30,20.958,1995.6,12.655,441.2,20.83,,,,,,,,,,,,
12/13/2023 5:45,22.416,2070.4,12.631,366.8,19.522,,,,,,,,,,,,
12/13/2023 6:00,24.055,2252.8,12.631,425.6,23.25,,,,,,,,,,,,
12/13/2023 6:15,23.062,2492.4,12.655,517.6,21.566,,,,,,,,,,,,
12/13/2023 6:30,22.495,2486.8,12.655,581.2,20.744,,,,,,,,,,,,
12/13/2023 6:45,24.522,2445.2,12.655,685.2,20.29,,,,,,,,,,,,
12/13/2023 7:00,28.724,2544.4,12.655,790.8,25.818,,,,,,,,,,,,
12/13/2023 7:15,28.751,2742.8,12.686,944.4,25.787,,,,,,,,,,,,
12/13/2023 7:30,28.823,2710.4,12.686,966,25.654,,,,,,,,,,,,
12/13/2023 7:45,28.626,2702.4,12.678,1072.4,25.121,,,,,,,,,,,,
12/13/2023 8:00,28.524,2652.8,12.717,1127.2,25.482,,,,,,,,,,,,
12/13/2023 8:15,28.609,2642.8,12.733,1139.2,25.027,,,,,,,,,,,,
12/13/2023 8:30,28.767,2630.4,12.803,1057.2,25.599,,,,,,,,,,,,
12/13/2023 8:45,28.889,2626.4,12.827,1068.8,25.889,,,,,,,,,,,,
12/13/2023 9:00,29.01,2618.8,12.858,1090.8,25.857,,,,,,,,,,,,
12/13/2023 9:15,28.997,2604.8,12.96,1036.8,26.108,,,,,,,,,,,,
12/13/2023 9:30,29.153,2633.2,12.976,1054.4,25.685,,,,,,,,,,,,
12/13/2023 9:45,29.25,2648.4,12.991,1047.6,26.265,,,,,,,,,,,,
12/13/2023 10:00,29.452,2642.8,13.054,1032.4,26.179,,,,,,,,,,,,
12/13/2023 10:15,29.612,2667.2,13.07,1046,26.789,,,,,,,,,,,,
12/13/2023 10:30,29.729,2636.4,13.109,1032.8,26.578,,,,,,,,,,,,
12/13/2023 10:45,30.049,2610.4,13.117,1028.4,27.126,,,,,,,,,,,,
12/13/2023 11:00,30.307,2633.2,13.148,993.2,27.267,,,,,,,,,,,,
12/13/2023 11:15,30.559,2593.6,13.132,950.4,27.596,,,,,,,,,,,,
12/13/2023 11:30,30.576,2582.4,13.156,981.6,27.776,,,,,,,,,,,,
12/13/2023 11:45,28.974,2586.4,13.164,963.2,27.706,,,,,,,,,,,,
12/13/2023 12:00,28.214,2532,13.171,917.2,26.108,,,,,,,,,,,,
12/13/2023 12:15,28.409,2447.6,13.187,897.6,25.85,,,,,,,,,,,,
12/13/2023 12:30,28.731,2452,13.25,912.4,26.249,,,,,,,,,,,,
12/13/2023 12:45,28.791,2428.4,13.258,904.8,26.398,,,,,,,,,,,,
12/13/2023 13:00,28.865,2400.4,13.234,989.2,26.124,,,,,,,,,,,,
12/13/2023 13:15,29.173,2393.6,13.242,948,26.86,,,,,,,,,,,,
12/13/2023 13:30,29.364,2412,13.242,939.2,26.899,,,,,,,,,,,,
12/13/2023 13:45,29.434,2409.2,13.273,903.2,27.04,,,,,,,,,,,,
12/13/2023 14:00,29.478,2413.6,13.242,902.8,27.212,,,,,,,,,,,,
12/13/2023 14:15,29.428,2434,13.242,938.4,26.695,,,,,,,,,,,,
12/13/2023 14:30,29.605,2424,13.234,1002.8,27.306,,,,,,,,,,,,
12/13/2023 14:45,29.572,2463.6,13.218,963.2,26.993,,,,,,,,,,,,
12/13/2023 15:00,29.307,2453.6,13.156,976.8,26.891,,,,,,,,,,,,
12/13/2023 15:15,29.305,2492.8,13.14,968.4,27.087,,,,,,,,,,,,
12/13/2023 15:30,29.085,2510.4,13.132,936.8,26.562,,,,,,,,,,,,
12/13/2023 15:45,29.761,2515.2,13.07,967.6,26.515,,,,,,,,,,,,
12/13/2023 16:00,30.877,2581.2,13.085,949.6,27.753,,,,,,,,,,,,
12/13/2023 16:15,30.736,2696,13.054,998,28.097,,,,,,,,,,,,
12/13/2023 16:30,30.417,2731.2,13.038,943.2,28.034,,,,,,,,,,,,
12/13/2023 16:45,29.825,2750.4,13.031,934.8,26.86,,,,,,,,,,,,
12/13/2023 17:00,29.165,2812.4,12.999,920.8,26.586,,,,,,,,,,,,
12/13/2023 17:15,28.694,2853.2,12.937,930,25.787,,,,,,,,,,,,
12/13/2023 17:30,28.104,2912,12.952,905.2,25.591,,,,,,,,,,,,
12/13/2023 17:45,27.857,2877.2,12.944,926,24.55,,,,,,,,,,,,
12/13/2023 18:00,27.863,2850.8,12.937,897.2,24.871,,,,,,,,,,,,
12/13/2023 18:15,27.907,2822,12.897,912.8,24.432,,,,,,,,,,,,
12/13/2023 18:30,27.902,2802,12.835,894.4,24.973,,,,,,,,,,,,
12/13/2023 18:45,27.525,2764.8,12.882,912.4,24.988,,,,,,,,,,,,
12/13/2023 19:00,26.841,2737.6,12.827,869.2,23.696,,,,,,,,,,,,
12/13/2023 19:15,26.929,2664.4,12.835,852.8,24.049,,,,,,,,,,,,
12/13/2023 19:30,26.968,2586,12.835,902,24.503,,,,,,,,,,,,
12/13/2023 19:45,27.086,2560.4,12.827,888.4,23.931,,,,,,,,,,,,
12/13/2023 20:00,27.309,2529.6,12.803,863.6,24.511,,,,,,,,,,,,
12/13/2023 20:15,27.372,2511.6,12.827,838.8,24.597,,,,,,,,,,,,
12/13/2023 20:30,27.553,2526.4,12.803,899.2,24.62,,,,,,,,,,,,
12/13/2023 20:45,27.323,2519.2,12.827,895.6,25.098,,,,,,,,,,,,
12/13/2023 21:00,26.3,2471.6,12.803,910,23.688,,,,,,,,,,,,
12/13/2023 21:15,26.447,2427.6,12.85,876,23.821,,,,,,,,,,,,
12/13/2023 21:30,26.66,2401.6,12.827,814.4,24.346,,,,,,,,,,,,
12/13/2023 21:45,24.063,2371.2,12.827,840.4,24.487,,,,,,,,,,,,
12/13/2023 22:00,21.01,2172.4,12.827,777.2,19.859,,,,,,,,,,,,
12/13/2023 22:15,21.392,1974.4,12.827,710.8,19.914,,,,,,,,,,,,
12/13/2023 22:30,21.558,1943.2,12.827,700,20.227,,,,,,,,,,,,
12/13/2023 22:45,21.166,1898.8,12.827,682,20.282,,,,,,,,,,,,
12/13/2023 23:00,19.38,1865.2,12.827,666,18.614,,,,,,,,,,,,
12/13/2023 23:15,19.759,1704.4,12.796,642,18.59,,,,,,,,,,,,
12/13/2023 23:30,20.036,1692,12.827,608.8,19.17,,,,,,,,,,,,
12/13/2023 23:45,20.074,1684.4,12.796,605.2,19.522,,,,,,,,,,,,
12/14/2023 0:00,19.755,1665.2,12.827,590.8,18.998,,,,,,,,,,,,
12/14/2023 0:15,20.014,1613.6,12.819,552.4,19.475,,,,,,,,,,,,
12/14/2023 0:30,20.419,1626,12.819,530,19.859,,,,,,,,,,,,
12/14/2023 0:45,20.764,1628.8,12.819,516.4,20.243,,,,,,,,,,,,
12/14/2023 1:00,21.028,1618,12.811,488.4,20.509,,,,,,,,,,,,
12/14/2023 1:15,21.225,1622.8,12.788,464.4,20.799,,,,,,,,,,,,
12/14/2023 1:30,21.451,1648.4,12.788,458.8,21.151,,,,,,,,,,,,
12/14/2023 1:45,21.686,1658,12.811,434.8,21.433,,,,,,,,,,,,
12/14/2023 2:00,21.84,1670.4,12.788,446,21.59,,,,,,,,,,,,
12/14/2023 2:15,22.073,1658.8,12.788,446.8,21.778,,,,,,,,,,,,
12/14/2023 2:30,22.194,1668.8,12.788,409.2,22.146,,,,,,,,,,,,
12/14/2023 2:45,22.462,1660,12.811,396.8,22.279,,,,,,,,,,,,
12/14/2023 3:00,22.591,1665.6,12.756,384.4,22.553,,,,,,,,,,,,
12/14/2023 3:15,22.74,1675.2,12.756,389.2,22.756,,,,,,,,,,,,
12/14/2023 3:30,22.817,1682.8,12.803,359.2,22.584,,,,,,,,,,,,
12/14/2023 3:45,22.923,1698.8,12.803,356.8,22.874,,,,,,,,,,,,
12/14/2023 4:00,22.636,1710.8,12.796,359.6,22.443,,,,,,,,,,,,
12/14/2023 4:15,22.436,1719.6,12.772,373.2,22.349,,,,,,,,,,,,
12/14/2023 4:30,22.142,1766.4,12.764,370,22.107,,,,,,,,,,,,
12/14/2023 4:45,22.276,1810,12.741,400.4,21.582,,,,,,,,,,,,
12/14/2023 5:00,22.202,1868,12.756,355.6,22.302,,,,,,,,,,,,
12/14/2023 5:15,21.705,1950,12.702,354.4,21.433,,,,,,,,,,,,
12/14/2023 5:30,20.859,2050.8,12.756,368.8,20.924,,,,,,,,,,,,
12/14/2023 5:45,19.934,2143.2,12.725,394,19.601,,,,,,,,,,,,
12/14/2023 6:00,23.804,2232,12.725,453.6,21.934,,,,,,,,,,,,
12/14/2023 6:15,22.8,2614.8,12.749,535.6,21.464,,,,,,,,,,,,
12/14/2023 6:30,22.423,2549.6,12.749,642.8,20.556,,,,,,,,,,,,
12/14/2023 6:45,25.523,2522.8,12.749,690,20.188,,,,,,,,,,,,
12/14/2023 7:00,28.871,2608,12.749,825.2,25.482,,,,,,,,,,,,
12/14/2023 7:15,28.931,2803.2,12.733,891.6,25.967,,,,,,,,,,,,
12/14/2023 7:30,28.845,2786.4,12.741,973.6,26.077,,,,,,,,,,,,
12/14/2023 7:45,28.852,2737.2,12.78,1056.8,25.247,,,,,,,,,,,,
12/14/2023 8:00,28.895,2721.2,12.827,1004,25.951,,,,,,,,,,,,
12/14/2023 8:15,28.865,2710.4,12.905,1061.6,25.748,,,,,,,,,,,,
12/14/2023 8:30,28.774,2724.8,12.929,1111.2,25.497,,,,,,,,,,,,
12/14/2023 8:45,28.872,2676,13.007,1106.4,25.536,,,,,,,,,,,,
12/14/2023 9:00,28.971,2673.6,13.031,1113.6,25.857,,,,,,,,,,,,
12/14/2023 9:15,29.128,2680.4,13.078,1022.8,25.756,,,,,,,,,,,,
12/14/2023 9:30,29.134,2650.8,13.148,1024.4,26.327,,,,,,,,,,,,
12/14/2023 9:45,29.082,2637.6,13.164,1001.6,26.069,,,,,,,,,,,,
12/14/2023 10:00,29.267,2662.4,13.179,990,26.343,,,,,,,,,,,,
12/14/2023 10:15,29.381,2721.2,13.211,1007.2,26.257,,,,,,,,,,,,
12/14/2023 10:30,29.53,2643.2,13.218,1021.2,26.507,,,,,,,,,,,,
12/14/2023 10:45,29.67,2648.4,13.218,960.8,26.899,,,,,,,,,,,,
12/14/2023 11:00,29.903,2665.2,13.226,973.2,26.664,,,,,,,,,,,,
12/14/2023 11:15,29.995,2634.8,13.258,958.8,27.134,,,,,,,,,,,,
12/14/2023 11:30,30.228,2628.8,13.234,949.2,27.392,,,,,,,,,,,,
12/14/2023 11:45,29.706,2608.8,13.242,954.8,27.165,,,,,,,,,,,,
12/14/2023 12:00,27.972,2585.2,13.273,979.2,24.323,,,,,,,,,,,,
12/14/2023 12:15,28.307,2491.2,13.273,902.4,26.038,,,,,,,,,,,,
