Time,BO1016_pressure,BO1017_pressure,BO1029_pressure,NB1017_pressure,WS8007_pressure,NMN BOO Pressure
5/28/24 13:15,31.128,26.609,30.967,26.829,12.819,41.758
5/28/24 13:30,31.535,27.056,31.257,27.126,12.749,42.376
5/28/24 13:45,31.629,27.04,30.638,27.204,12.733,42.047
5/28/24 14:00,31.762,27.338,30.889,27.431,12.717,41.726
5/28/24 14:15,31.574,27.22,30.834,27.251,12.686,41.985
5/28/24 14:30,31.762,27.439,30.685,27.447,12.725,42.447
5/28/24 14:45,31.715,27.424,30.2,27.525,12.756,41.476
5/28/24 15:00,31.723,27.338,30.991,27.447,12.764,41.617
5/28/24 15:15,31.457,26.969,30.552,27.197,12.772,41.703
5/28/24 15:30,31.464,27.087,30.818,27.126,12.788,41.985
5/28/24 15:45,31.339,26.852,30.85,26.993,12.827,41.476
5/28/24 16:00,34.197,29.029,35.219,29.217,12.803,44.686
5/28/24 16:15,34.002,29.005,34.726,29.131,12.827,45.462
5/28/24 16:30,33.876,28.927,34.601,28.927,12.835,44.874
5/28/24 16:45,32.569,28.121,34.601,28.238,12.835,45.25
5/28/24 17:00,34.276,28.943,36.363,29.013,12.835,48.101
5/28/24 17:15,34.002,28.543,36.519,28.583,12.827,47.31
5/28/24 17:30,33.681,28.121,36.629,28.199,12.819,47.545
5/28/24 17:45,33.375,27.737,36.746,27.847,12.78,47.545
5/28/24 18:00,33.273,27.698,36.715,27.784,12.764,47.184
5/28/24 18:15,33.43,27.619,36.691,27.745,12.694,47.615
5/28/24 18:30,33.406,27.627,37.318,27.706,12.709,47.944
5/28/24 18:45,33.32,27.588,36.151,27.619,12.694,47.114
5/28/24 19:00,31.95,26.507,35.031,26.609,12.639,45.665
5/28/24 19:15,31.966,26.554,35.258,26.437,12.655,44.859
5/28/24 19:30,32.114,26.547,34.906,26.672,12.647,45.509
5/28/24 19:45,32.318,26.711,35.251,26.735,12.647,45.509
5/28/24 20:00,32.475,26.962,35.172,27.016,12.584,46.213
5/28/24 20:15,32.326,26.977,35.47,27.134,12.639,45.822
5/28/24 20:30,32.412,26.891,35.29,27.024,12.608,46.346
5/28/24 20:45,32.388,26.805,35.227,26.946,12.6,45.673
5/28/24 21:00,30.697,25.568,32.431,25.623,12.6,42.235
5/28/24 21:15,30.822,25.693,32.338,25.787,12.6,42.462
5/28/24 21:30,30.963,26.045,32.298,26.022,12.569,42.572
5/28/24 21:45,31.002,26.077,32.236,26.022,12.592,43.136
5/28/24 22:00,24.017,20.47,20.991,20.556,12.623,32.642
5/28/24 22:15,24.15,20.517,21.085,20.603,12.623,32.188
5/28/24 22:30,24.33,20.697,21.053,20.838,12.592,32.298
5/28/24 22:45,24.464,20.791,21.202,20.885,12.592,32.956
5/28/24 23:00,21.308,18.356,16.167,18.395,12.592,28.155
5/28/24 23:15,21.441,18.528,16.112,18.7,12.592,28.281
5/28/24 23:30,21.574,18.81,16.37,18.865,12.584,27.811
5/28/24 23:45,21.832,18.959,16.081,19.131,12.584,28.202
5/29/24 0:00,21.269,18.59,15.063,18.637,12.584,27.137
5/29/24 0:15,21.543,19.052,15.274,19.162,12.584,27.404
5/29/24 0:30,21.77,19.287,15.008,19.405,12.584,27.161
5/29/24 0:45,22.114,19.749,15.219,19.804,12.576,26.808
5/29/24 1:00,22.279,20.023,15.266,20.063,12.576,27.654
5/29/24 1:15,22.686,20.446,15.29,20.572,12.576,27.474
5/29/24 1:30,22.984,20.854,15.219,20.955,12.576,27.145
5/29/24 1:45,23.109,21.057,15.282,21.222,12.576,27.302
5/29/24 2:00,23.273,21.347,15.188,21.386,12.553,27.615
5/29/24 2:15,23.43,21.551,15.211,21.652,12.576,27.263
5/29/24 2:30,23.649,21.817,15.329,21.887,12.553,27.184
5/29/24 2:45,23.868,21.981,15.227,22.083,12.576,27.216
5/29/24 3:00,24.002,22.193,15.47,22.318,12.545,27.239
5/29/24 3:15,24.017,22.349,15.274,22.459,12.545,27.192
5/29/24 3:30,24.244,22.561,15.415,22.608,12.576,27.208
5/29/24 3:45,24.213,22.498,15.384,22.576,12.569,27.325
5/29/24 4:00,24.088,22.42,15.047,22.553,12.545,27.106
5/29/24 4:15,24.025,22.42,15.196,22.529,12.545,26.957
5/29/24 4:30,23.97,22.161,15.368,22.357,12.576,27.31
5/29/24 4:45,24.558,22.655,16.308,22.819,12.576,28.195
5/29/24 5:00,24.205,22.373,16.159,22.428,12.576,28.422
5/29/24 5:15,23.641,21.746,16.402,21.731,12.576,28.093
5/29/24 5:30,23.289,21.175,16.042,21.245,12.576,28.453
5/29/24 5:45,22.373,19.922,16.237,20.039,12.576,28.281
5/29/24 6:00,28.316,24.738,25.235,24.769,12.576,36.44
5/29/24 6:15,27.619,23.837,25.117,23.908,12.608,36.628
5/29/24 6:30,26.985,23.085,24.773,23.218,12.616,36.44
5/29/24 6:45,26.719,22.709,25.305,22.811,12.631,36.19
5/29/24 7:00,33.109,28.027,34.851,28.011,12.662,45.689
5/29/24 7:15,33.046,27.925,35.235,27.964,12.741,46.166
5/29/24 7:30,33.14,27.792,35.204,28.011,12.756,46.088
5/29/24 7:45,33.125,27.886,35.321,27.823,12.756,46.19
5/29/24 8:00,32.937,27.784,34.781,27.901,12.803,45.759
5/29/24 8:15,33.054,27.886,34.93,27.964,12.811,46.01
5/29/24 8:30,33.125,27.839,34.969,27.901,12.803,45.485
5/29/24 8:45,32.999,27.698,35.07,27.815,12.811,45.665
5/29/24 9:00,33.211,27.909,35.603,27.948,12.858,46.284
5/29/24 9:15,33.14,27.948,35.063,27.956,12.913,45.822
5/29/24 9:30,33.242,27.98,35.298,28.042,12.913,45.305
5/29/24 9:45,33.234,27.964,35.556,28.05,12.921,45.767
5/29/24 10:00,33.156,27.917,34.992,27.964,12.952,45.54
5/29/24 10:15,33.336,27.956,35.274,27.98,12.96,46.346
5/29/24 10:30,33.242,27.87,35.305,27.948,12.976,45.297
5/29/24 10:45,33.218,27.886,34.734,27.894,12.999,45.219
5/29/24 11:00,33.344,28.089,34.93,28.128,13.101,46.362
5/29/24 11:15,33.453,28.089,35.509,28.191,13.109,45.892
5/29/24 11:30,33.508,28.23,35.329,28.277,13.109,45.125
5/29/24 11:45,31.942,27.518,33.058,27.33,13.062,44.506
5/29/24 12:00,31.104,26.359,31.116,26.327,13.109,42.361
5/29/24 12:15,30.908,26.288,30.936,26.273,13.109,42.016
5/29/24 12:30,31.308,26.601,30.967,26.656,13.093,42.274
5/29/24 12:45,31.425,26.735,31.265,26.766,13.031,42.376
5/29/24 13:00,31.237,26.554,31.179,26.656,13.015,42.118
5/29/24 13:15,31.323,26.727,31.077,26.797,13.015,42.494
5/29/24 13:30,31.261,26.742,31.03,26.782,13.031,41.875
5/29/24 13:45,31.472,26.93,30.685,26.946,13.023,41.969
5/29/24 14:00,31.817,27.251,31.108,27.392,13.023,42
5/29/24 14:15,31.934,27.416,30.568,27.518,13.023,42.267
5/29/24 14:30,31.942,27.518,30.959,27.635,13.023,42.494
5/29/24 14:45,31.785,27.314,31.202,27.447,13.015,42.674
5/29/24 15:00,31.77,27.369,31.327,27.494,12.968,41.883
5/29/24 15:15,31.754,27.392,31.249,27.345,12.968,42.29
5/29/24 15:30,31.738,27.314,31.022,27.322,12.929,41.554
5/29/24 15:45,31.605,27.063,31.343,27.22,12.921,42.165
5/29/24 16:00,34.166,29.287,34.969,29.319,12.921,46.221
5/29/24 16:15,33.9,28.935,34.734,28.966,12.921,45.579
5/29/24 16:30,33.79,28.653,34.937,28.763,12.89,45.344
5/29/24 16:45,33.477,28.238,34.89,28.309,12.89,45.579
5/29/24 17:00,34.299,28.857,36.817,28.966,12.874,47.458
5/29/24 17:15,33.939,28.426,36.856,28.551,12.835,46.855
5/29/24 17:30,33.735,27.995,36.731,28.027,12.827,47.161
5/29/24 17:45,32.663,27.706,37.31,27.792,12.819,46.871
5/29/24 18:00,33.344,27.525,37.177,27.69,12.788,47.302
5/29/24 18:15,33.352,27.572,37.114,27.776,12.749,47.999
5/29/24 18:30,33.226,27.369,36.676,27.572,12.733,47.826
5/29/24 18:45,33.164,27.291,37.13,27.345,12.725,47.169
5/29/24 19:00,31.793,26.1,35.376,26.085,12.686,45.493
5/29/24 19:15,31.879,26.398,34.961,26.429,12.678,45.313
5/29/24 19:30,32.138,26.453,35.102,26.586,12.678,45.736
5/29/24 19:45,32.075,26.594,35.055,26.594,12.678,46.182
5/29/24 20:00,32.2,26.57,35,26.703,12.67,45.861
5/29/24 20:15,32.107,26.531,34.843,26.609,12.67,45.172
5/29/24 20:30,32.232,26.703,35.423,26.836,12.67,45.775
5/29/24 20:45,32.537,27.103,35,27.22,12.67,45.837
5/29/24 21:00,30.752,25.63,32.283,25.732,12.662,42.877
5/29/24 21:15,30.72,25.779,32.181,25.811,12.662,42.705
5/29/24 21:30,30.901,25.842,32.776,26.077,12.631,42.838
5/29/24 21:45,31.026,26.132,31.836,26.1,12.631,43.645
5/29/24 22:00,24.103,20.493,21.061,20.673,12.678,33.057
5/29/24 22:15,31.39433779,21.41,20.998,21.566,12.655,32.259
5/29/24 22:30,1.864,21.676,21.092,21.754,12.678,32.455
5/29/24 22:45,31.37214417,21.723,21.374,22.013,12.655,32.87
5/29/24 23:00,31.67300584,13.179,9.096,13.344,12.623,21.765
5/29/24 23:15,31.66190903,18.998,17.459,19.084,12.647,29.769
5/29/24 23:30,31.65081222,18.207,15.877,18.379,12.623,28.148
5/29/24 23:45,31.63971541,18.465,15.971,18.583,12.647,28.046
5/30/24 0:00,25.5188673,18.786,16.104,18.919,12.647,28.398
5/30/24 0:15,16.883,17.04,15.908,16.664,12.639,28.022
5/30/24 0:30,20.83,18.622,16.269,18.637,12.639,28.273
5/30/24 0:45,21.175,18.959,15.869,19.029,12.639,28.288
5/30/24 1:00,21.245,19.029,16.378,19.045,12.639,28.148
5/30/24 1:15,21.347,19.131,16.034,19.256,12.608,28.657
5/30/24 1:30,21.59,19.421,16.002,19.428,12.608,28.696
5/30/24 1:45,21.66,19.702,15.979,19.671,12.631,28.085
5/30/24 2:00,21.825,19.828,16.026,19.937,12.576,28.061
5/30/24 2:15,22.036,20.008,16.19,20.07,12.608,28.132
5/30/24 2:30,22.522,20.681,16.253,20.767,12.6,27.795
5/30/24 2:45,22.819,21.073,16.229,21.034,12.623,27.756
5/30/24 3:00,22.843,21.112,16.198,21.12,12.592,28.367
5/30/24 3:15,22.976,21.128,16.237,21.229,12.623,28.335
5/30/24 3:30,23.226,21.464,16.261,21.613,12.592,28.57
5/30/24 3:45,23.305,21.652,15.948,21.676,12.623,27.764
5/30/24 4:00,23.226,21.527,16.261,21.621,12.616,27.96
5/30/24 4:15,23.117,21.308,15.995,21.331,12.623,28.367
5/30/24 4:30,23.226,21.511,16.229,21.605,12.616,28.061
5/30/24 4:45,23.007,21.19,16.3,21.261,12.616,28.077
5/30/24 5:00,22.811,20.924,16.276,21.042,12.616,28.218
5/30/24 5:15,22.514,20.564,16.01,20.666,12.584,28.727
5/30/24 5:30,21.887,19.796,16.292,19.937,12.616,27.803
5/30/24 5:45,21.065,18.7,16.167,18.802,12.616,28.547
5/30/24 6:00,27.165,23.72,24.945,23.657,12.616,35.916
5/30/24 6:15,26.727,23.07,24.906,23.14,12.592,36.378
5/30/24 6:30,26.038,22.114,25.008,22.271,12.6,36.01
5/30/24 6:45,25.803,21.942,25.775,21.989,12.616,37.466
5/30/24 7:00,32.263,26.962,34.687,27.063,12.662,45.571
5/30/24 7:15,32.404,27.142,35.587,27.314,12.733,46.049
5/30/24 7:30,32.428,27.04,35.681,27.173,12.756,46.002
5/30/24 7:45,32.428,27.228,35.204,27.267,12.78,45.736
5/30/24 8:00,32.561,27.416,34.859,27.588,12.819,46.135
5/30/24 8:15,32.592,27.424,34.867,27.596,12.897,45.571
5/30/24 8:30,32.749,27.471,34.577,27.651,12.921,45.626
5/30/24 8:45,32.733,27.478,35.18,27.486,12.968,45.657
5/30/24 9:00,32.741,27.439,35.149,27.541,13.023,45.994
5/30/24 9:15,32.788,27.463,35.141,27.619,13.062,45.845
5/30/24 9:30,32.89,27.51,35.219,27.612,13.085,46.057
5/30/24 9:45,32.749,27.455,34.992,27.525,13.164,45.36
5/30/24 10:00,32.749,27.486,35.337,27.51,13.218,45.853
5/30/24 10:15,32.952,27.698,34.961,27.784,13.148,46.401
5/30/24 10:30,33.109,27.847,34.804,27.94,13.125,45.399
5/30/24 10:45,33.195,27.854,35.031,27.894,13.101,45.798
5/30/24 11:00,33.195,27.8,34.953,27.94,13.125,45.673
5/30/24 11:15,33.312,28.152,34.93,28.175,13.171,45.61
5/30/24 11:30,33.273,27.94,35.227,28.05,13.171,45.469
5/30/24 11:45,33.367,28.058,35.023,28.222,13.07,46.088
5/30/24 12:00,31.425,26.75,28.955,26.868,12.999,39.166
5/30/24 12:15,30.932,26.163,31.366,26.28,12.944,42.039
5/30/24 12:30,30.916,26.202,31.233,26.241,12.921,42.635
5/30/24 12:45,31.034,26.382,30.912,26.406,12.89,41.726
5/30/24 13:00,31.073,26.421,30.771,26.547,12.85,41.225
5/30/24 13:15,31.316,26.688,31.421,26.789,12.874,42.016
5/30/24 13:30,31.41,26.915,30.873,26.946,12.874,41.679
5/30/24 13:45,31.504,26.946,30.951,27.048,12.866,41.546
5/30/24 14:00,31.707,27.173,31.351,27.189,12.897,41.687
5/30/24 14:15,31.762,27.283,31.249,27.291,12.89,42.188
5/30/24 14:30,31.676,27.22,31.413,27.259,12.89,41.311
5/30/24 14:45,31.723,27.236,31.226,27.322,12.858,41.844
5/30/24 15:00,31.84,27.557,30.912,27.565,12.749,42.079
5/30/24 15:15,31.872,27.385,30.881,27.51,12.623,41.593
5/30/24 15:30,31.77,27.322,31.821,27.424,12.569,41.945
5/30/24 15:45,31.613,27.134,31.304,27.165,12.553,42.603
5/30/24 16:00,34.464,29.546,35.932,29.507,12.545,45.195
5/30/24 16:15,34.033,28.959,34.468,29.052,12.561,45.133
5/30/24 16:30,33.939,28.747,35.462,28.88,12.537,45.908
5/30/24 16:45,33.54,28.442,34.977,28.504,12.537,46.213
5/30/24 17:00,34.393,28.919,36.825,29.021,12.529,47.631
5/30/24 17:15,34.056,28.567,36.911,28.575,12.529,47.427
5/30/24 17:30,33.359,28.309,37.255,28.559,12.529,48.077
5/30/24 17:45,34.009,28.309,37.341,28.426,12.529,48.234
5/30/24 18:00,33.829,28.113,37.067,28.199,12.529,47.427
5/30/24 18:15,33.806,28.105,37.122,28.215,12.529,47.38
5/30/24 18:30,33.704,27.925,36.825,28.074,12.529,47.505
5/30/24 18:45,33.665,27.901,36.887,27.886,12.506,47.952
5/30/24 19:00,32.404,27.032,35.196,27.063,12.529,45.485
5/30/24 19:15,32.365,26.907,34.977,26.915,12.529,45.971
5/30/24 19:30,32.608,27.204,35.102,27.259,12.529,45.509
5/30/24 19:45,32.702,27.314,34.906,27.228,12.506,45.861
5/30/24 20:00,32.897,27.525,35.258,27.463,12.529,45.837
5/30/24 20:15,32.647,27.33,34.217,27.33,12.529,45.955
5/30/24 20:30,32.788,27.322,34.749,27.455,12.529,45.916
5/30/24 20:45,32.843,27.463,35.478,27.619,12.529,45.751
5/30/24 21:00,31.002,25.873,31.829,25.904,12.498,42.838
5/30/24 21:15,31.167,26.32,32.604,26.296,12.498,42.956
5/30/24 21:30,31.386,26.507,32.142,26.539,12.529,43.183
5/30/24 21:45,31.433,26.562,31.805,26.75,12.529,42.157
5/30/24 22:00,22.663,18.614,20.403,18.7,12.529,32.384
5/30/24 22:15,22.365,18.152,21.249,18.246,12.529,33.261
5/30/24 22:30,22.451,18.175,21.515,18.316,12.529,32.995
5/30/24 22:45,22.412,18.175,20.544,18.254,12.529,32.572
5/30/24 23:00,19.695,16.21,16.018,16.28,12.529,28.492
5/30/24 23:15,19.781,16.218,16.3,16.421,12.529,27.866
5/30/24 23:30,19.945,16.578,16.018,16.719,12.529,28.171
5/30/24 23:45,20.157,16.789,16.519,16.86,12.529,28.429
5/31/24 0:00,19.749,16.562,15.673,16.664,12.529,27.584
5/31/24 0:15,19.945,16.868,14.906,17.032,12.529,27.161
5/31/24 0:30,20.266,17.228,14.977,17.322,12.529,27.388
5/31/24 0:45,20.744,18.011,15.016,18.019,12.529,27.466
5/31/24 1:00,21.042,18.285,15.282,18.356,12.529,27.388
5/31/24 1:15,21.237,18.598,15,18.614,12.498,27.231
5/31/24 1:30,21.457,18.778,15.243,18.88,12.522,27.458
5/31/24 1:45,21.558,19.005,15.548,19.092,12.522,27.153
5/31/24 2:00,21.723,19.295,15.399,19.374,12.522,27.552
5/31/24 2:15,21.848,19.421,15.086,19.452,12.522,27.27
5/31/24 2:30,21.942,19.522,14.789,19.687,12.522,27.764
5/31/24 2:45,21.598,19.154,15.008,19.201,12.522,27.419
5/31/24 3:00,22.232,19.851,15.29,19.898,12.514,27.208
5/31/24 3:15,23.641,21.879,15.008,21.895,12.514,27.317
5/31/24 3:30,23.712,21.95,15.29,22.036,12.514,27.302
5/31/24 3:45,23.814,22.075,15.094,22.153,12.514,26.973
5/31/24 4:00,23.759,22.075,15.164,22.153,12.49,27.247
5/31/24 4:15,23.814,22.075,14.969,22.153,12.514,27.192
5/31/24 4:30,23.861,21.997,15.243,22.114,12.514,26.942
5/31/24 4:45,23.72,22.02,14.93,22.083,12.514,27.333
5/31/24 5:00,23.962,22.052,15.838,22.114,12.514,28.148
5/31/24 5:15,23.9,21.793,16.66,21.887,12.514,27.952
5/31/24 5:30,23.203,20.908,16.347,21.002,12.514,27.967
5/31/24 5:45,26.672,23.446,22.565,23.453,12.514,33.903
5/31/24 6:00,28.05,24.464,26.081,24.409,12.514,36.19
5/31/24 6:15,27.886,24.197,25.384,24.166,12.522,36.613
5/31/24 6:30,27.15,23.32,24.726,23.461,12.553,36.409
5/31/24 6:45,26.915,23.023,25.658,22.991,12.592,36.597
5/31/24 7:00,33.406,28.293,35.462,28.324,12.647,45.368
5/31/24 7:15,33.117,27.933,35.141,28.113,12.733,45.908
5/31/24 7:30,33.344,28.097,35.54,28.097,12.749,46.401
5/31/24 7:45,33.101,27.94,34.608,28.058,12.811,45.524
5/31/24 8:00,33.195,28.027,35.078,28.113,12.85,45.634
5/31/24 8:15,33.383,28.207,35.243,28.215,12.858,46.393
5/31/24 8:30,33.493,28.168,34.89,28.285,12.929,45.344
5/31/24 8:45,33.359,28.246,35,28.348,12.984,45.375
5/31/24 9:00,33.508,28.269,35.039,28.356,13.007,46.245
5/31/24 9:15,33.704,28.52,34.914,28.52,13.046,46.48
5/31/24 9:30,33.665,28.293,35.102,28.489,13.132,46.018
5/31/24 9:45,33.774,28.403,34.969,28.567,13.109,45.375
5/31/24 10:00,33.688,28.434,35.532,28.567,13.117,45.908
5/31/24 10:15,33.727,28.52,34.742,28.63,13.085,45.704
5/31/24 10:30,33.665,28.63,35.141,28.778,13.156,45.368
5/31/24 10:45,33.79,28.551,35.102,28.669,13.218,45.438
5/31/24 11:00,33.774,28.747,35.478,28.684,13.226,45.869
5/31/24 11:15,33.986,28.919,35.392,28.959,13.32,46.065
5/31/24 11:30,33.774,28.63,35.298,28.653,13.328,45.877
5/31/24 11:45,33.9,28.802,35.125,28.865,13.367,45.884
5/31/24 12:00,31.527,27.079,30.09,27.118,13.359,41.35
5/31/24 12:15,31.347,26.656,31.507,26.797,13.352,41.836
5/31/24 12:30,31.504,26.766,30.967,26.915,13.336,42.18
5/31/24 12:45,31.558,27.032,30.685,26.985,13.242,42.486
5/31/24 13:00,31.605,27.071,31.186,27.095,13.203,42.055
5/31/24 13:15,31.801,27.259,31.171,27.267,13.242,42.736
5/31/24 13:30,31.872,27.471,31.688,27.478,13.289,41.977
5/31/24 13:45,31.809,27.4,31.132,27.51,13.258,42.251
5/31/24 14:00,31.919,27.4,31.1,27.557,13.125,41.781
5/31/24 14:15,31.934,27.612,30.967,27.635,12.897,41.436
5/31/24 14:30,31.958,27.565,30.677,27.651,12.702,41.75
5/31/24 14:45,31.942,27.51,30.983,27.635,12.584,42.047
5/31/24 15:00,31.895,27.619,30.67,27.659,12.498,42.086
5/31/24 15:15,31.801,27.471,31.132,27.455,12.49,42.314
5/31/24 15:30,31.762,27.439,31.312,27.463,12.482,42.306
5/31/24 15:45,31.84,27.267,31.218,27.392,12.506,41.687
5/31/24 16:00,34.675,29.522,36.026,29.601,12.506,46.401
5/31/24 16:15,33.532,29.334,35.227,29.311,12.506,45.72
5/31/24 16:30,33.931,29.076,35.188,29.178,12.506,45.939
5/31/24 16:45,33.673,28.481,35.251,28.598,12.506,45.469
5/31/24 17:00,34.816,29.499,37.279,29.53,12.475,47.686
5/31/24 17:15,34.495,29.178,37.404,29.319,12.467,47.576
5/31/24 17:30,34.025,28.669,36.629,28.802,12.467,47.2
5/31/24 17:45,33.853,28.309,36.425,28.489,12.467,47.122
5/31/24 18:00,33.9,28.309,36.848,28.41,12.435,47.568
5/31/24 18:15,33.735,28.183,36.699,28.316,12.435,47.114
5/31/24 18:30,33.681,28.293,36.848,28.348,12.459,47.2
5/31/24 18:45,33.837,28.316,36.848,28.434,12.459,47.2
5/31/24 19:00,32.78,27.51,35.016,27.557,12.459,45.532
5/31/24 19:15,32.6,27.275,34.843,27.275,12.459,44.279
5/31/24 19:30,32.639,27.408,34.264,27.463,12.459,44.608
5/31/24 19:45,32.913,27.627,34.436,27.792,12.467,45.681
5/31/24 20:00,33.054,27.901,35.016,28.011,12.435,45.509
5/31/24 20:15,33.375,28.23,34.702,28.277,12.467,44.874
5/31/24 20:30,33.187,27.925,34.507,28.066,12.467,44.929
5/31/24 20:45,33.265,28.042,34.311,28.207,12.467,45.649
5/31/24 21:00,31.3,26.28,31.883,26.429,12.467,42.361
5/31/24 21:15,31.402,26.735,31.727,26.836,12.467,42.486
5/31/24 21:30,31.511,26.844,31.68,26.954,12.467,42.924
5/31/24 21:45,31.77,27.001,31.648,27.15,12.467,42.008
5/31/24 22:00,24.941,21.637,21.155,21.699,12.467,32.595
5/31/24 22:15,23.031,18.919,20.998,19.029,12.467,33.332
5/31/24 22:30,23.704,19.883,21.069,19.828,12.467,32.854
5/31/24 22:45,23.868,20.086,21.194,20.141,12.467,32.345
5/31/24 23:00,21.073,18.019,16.402,18.074,12.459,28.782
5/31/24 23:15,21.104,18.05,16.284,18.121,12.467,27.842
5/31/24 23:30,22.24,19.554,16.934,19.663,12.459,28.202
5/31/24 23:45,21.464,18.52,16.253,18.559,12.459,27.74
06/01/2024 0:00,20.893,18.05,15.078,18.152,12.459,27.27
06/01/2024 0:15,21.276,18.622,14.914,18.677,12.467,27.278
06/01/2024 0:30,21.488,18.825,15.055,18.966,12.49,27.216
06/01/2024 0:45,21.652,19.092,15.454,19.264,12.467,27.216
06/01/2024 1:00,21.817,19.483,15.407,19.585,12.467,27.819
06/01/2024 1:15,22.091,19.749,15.251,19.749,12.467,27.263
06/01/2024 1:30,22.224,19.898,14.953,20.024,12.459,27.599
06/01/2024 1:45,22.341,20.078,15.478,20.164,12.467,27.584
06/01/2024 2:00,22.224,19.922,15.219,20.024,12.49,27.498
06/01/2024 2:15,22.287,19.977,15.125,19.969,12.459,27.09
06/01/2024 2:30,22.49,20.235,15.164,20.36,12.459,27.357
06/01/2024 2:45,22.569,20.235,15.282,20.29,12.459,26.879
06/01/2024 3:00,22.514,20.345,15.235,20.478,12.459,27.208
06/01/2024 3:15,22.678,20.439,15.141,20.572,12.459,27.208
06/01/2024 3:30,23.939,22.138,15.298,22.153,12.482,27.678
06/01/2024 3:45,23.962,22.161,15.086,22.294,12.482,27.333
06/01/2024 4:00,24.017,22.232,15.227,22.365,12.482,27.043
06/01/2024 4:15,23.986,22.279,15.392,22.31,12.482,27.388
06/01/2024 4:30,23.868,22.099,15.321,22.208,12.482,27.411
06/01/2024 4:45,23.845,22.099,15.321,22.161,12.475,27.396
06/01/2024 5:00,24.276,22.216,16.37,22.326,12.451,28.101
06/01/2024 5:15,23.955,21.981,16.449,22.083,12.451,28.108
06/01/2024 5:30,23.524,21.386,16.198,21.457,12.451,28.265
06/01/2024 5:45,22.905,20.587,16.229,20.642,12.475,28.155
06/01/2024 6:00,28.418,24.926,25.673,24.941,12.482,36.73
06/01/2024 6:15,28.128,24.37,24.867,24.471,12.482,36.221
06/01/2024 6:30,27.518,23.751,25.446,23.774,12.49,36.503
06/01/2024 6:45,27.212,23.375,25.767,23.461,12.529,36.362
06/01/2024 7:00,33.273,28.175,34.319,28.222,12.569,45.156
06/01/2024 7:15,33.359,28.309,34.765,28.41,12.67,44.913
06/01/2024 7:30,33.242,28.207,34.781,28.41,12.78,44.78
06/01/2024 7:45,33.399,28.379,35.016,28.512,12.843,45.07
06/01/2024 8:00,33.391,28.277,35.18,28.379,12.984,45.297
06/01/2024 8:15,15.998,14.19,6.652,14.26,13.046,19.126
06/01/2024 8:30,14.738,12.216,17.036,12.404,13.132,30.787
06/01/2024 8:45,12.929,11.308,8.156,11.363,13.218,20.794
06/01/2024 9:00,30.736,24.996,35.948,25.067,13.25,46.683
06/01/2024 9:15,31.605,26.398,35.196,26.382,13.226,45.571
06/01/2024 9:30,31.801,26.609,35.313,26.601,13.258,44.866
06/01/2024 9:45,31.848,26.688,34.984,26.75,13.203,45.454
06/01/2024 10:00,32.036,26.86,35.039,26.891,13.211,44.937
06/01/2024 10:15,32.185,27.15,35.329,27.095,13.328,45.469
06/01/2024 10:30,32.294,27.165,35.376,27.204,13.234,45.916
06/01/2024 10:45,32.263,27.134,35.133,27.314,13.258,45.869
06/01/2024 11:00,32.616,27.392,35.243,27.541,13.258,46.198
06/01/2024 11:15,32.584,27.392,35.227,27.392,13.273,45.767
06/01/2024 11:30,32.709,27.666,35.282,27.651,13.242,46.44
06/01/2024 11:45,32.702,27.674,35.149,27.729,13.211,45.736
06/01/2024 12:00,29.969,25.403,31.273,25.529,13.187,41.726
06/01/2024 12:15,29.969,25.458,31.116,25.427,13.132,41.397
06/01/2024 12:30,30.063,25.482,30.928,25.623,13.117,41.914
06/01/2024 12:45,30.18,25.646,31.092,25.63,13.125,42.141
06/01/2024 13:00,30.235,25.677,31.32,25.834,13.062,42.501
06/01/2024 13:15,30.345,25.81,31.014,25.857,13.101,41.773
06/01/2024 13:30,30.509,26.006,31.327,26.108,13.117,41.867
06/01/2024 13:45,30.587,26.218,31.194,26.304,13.179,42.58
06/01/2024 14:00,30.76,26.335,31.382,26.468,13.187,42.509
06/01/2024 14:15,30.877,26.476,31.1,26.5,13.218,41.64
06/01/2024 14:30,30.846,26.46,31.108,26.641,13.164,42.039
06/01/2024 14:45,30.885,26.484,31.343,26.515,13.078,42.079
06/01/2024 15:00,30.822,26.445,31.406,26.5,13.038,41.789
06/01/2024 15:15,30.799,26.398,31.398,26.523,13.07,41.992
06/01/2024 15:30,30.775,26.32,31.186,26.343,13.093,42.141
06/01/2024 15:45,30.728,26.265,31.226,26.343,13.14,41.695
06/01/2024 16:00,32.514,28.262,35.337,28.356,13.117,45.955
06/01/2024 16:15,32.514,28.113,35.243,28.183,13.07,45.422
06/01/2024 16:30,33.179,28.238,35.329,28.238,13.046,44.866
06/01/2024 16:45,32.96,27.87,35.243,27.925,12.999,45.532
06/01/2024 17:00,34.072,28.583,37.318,28.747,12.96,47.208
06/01/2024 17:15,33.806,28.316,37.193,28.356,12.937,47.537
06/01/2024 17:30,33.5,28.027,37.24,28.128,12.897,47.451
06/01/2024 17:45,33.649,28.105,37.075,28.262,12.85,47.482
06/01/2024 18:00,33.587,27.956,37.208,28.011,12.835,47.184
06/01/2024 18:15,33.587,27.964,37.263,28.05,12.796,47.341
06/01/2024 18:30,33.54,28.011,37.2,28.019,12.78,47.357
06/01/2024 18:45,33.477,27.917,37.224,27.94,12.709,47.772
