Date_time,BO1013_FLOW1,BO1016_Pressure(m),BO1017_Pressure(m),BO1021_FLOW1),BO1021_Pressure,BO1022_flow1,BO1022_Pressure(m),BO1017_FLOW1,BO1029_FLOW1,BO1029_Pressure(m),NB1013_FLOW1,NB1017_FLOW1,NB1017_Pressure,NB1019_FLOW1,NB1019_Pressure,NB1020_FLOW1,NB1021_FLOW1,NB1022_FLOW1,TD1029_flow1,TD1029_Pressure,TD1043_FLOW1,TD1043_Press(m),NMNBOOTM1_FLOW1,BOO_TM2_Pressure,,,,,,,
10/28/2023 16:00,1131.2,32.274,28.013,2494,12.952,798.8,25.701,5144,377.2,33.476,1006,5180,28.063,1872,22.268,502,2476,822.8,329.2,33.798,1302.4,41,13960,12.811,,,,,,,
10/28/2023 16:15,1155.2,31.829,27.513,2574.8,12.921,789.6,25.56,5248,404.8,32.925,1025.6,5148,27.64,1813.6,21.779,522,2592,817.2,373.2,33.845,1312.4,41,14360,12.811,,,,,,,
10/28/2023 16:30,1106,31.32,26.988,2631.6,12.944,838,24.597,5208,333.2,32.377,1042,5180,27.045,1877.6,21.305,544,2608,866.4,400,33.007,1370,39.5,14440,12.811,,,,,,,
10/28/2023 16:45,1078.4,31.188,26.78,2629.2,12.968,804,24.667,5248,424.8,32.413,1000.8,5236,26.831,1872.8,21.05,510.4,2604,824.8,327.2,32.561,1386,40,14360,12.835,,,,,,,
10/28/2023 17:00,1076,30.934,26.598,2679.6,12.937,770.4,24.205,5232,439.6,32.507,1008.8,5276,26.614,1851.2,20.826,550.4,2640,803.2,422.8,32.819,1466.8,39,14600,12.811,,,,,,,
10/28/2023 17:15,1108.8,30.226,25.884,2654.4,12.882,766.4,23.712,5328,400.8,32.032,1052,5288,25.978,1835.6,20.197,552.8,2624,789.2,435.6,32.576,1544,39,14720,12.803,,,,,,,
10/28/2023 17:30,1135.2,29.877,25.465,2654.4,12.929,747.6,23.493,5484,384.4,31.899,1106.4,5328,25.539,1781.2,19.706,558.4,2616,752.4,397.2,32.506,1518.4,38.5,14800,12.772,,,,,,,
10/28/2023 17:45,1101.2,29.353,24.918,2635.2,12.897,765.2,22.772,5456,386.4,31.105,1108.8,5412,24.876,1874.4,19.23,549.6,2636,773.2,382.4,31.699,1634.4,38,14920,12.772,,,,,,,
10/28/2023 18:00,1076,28.768,24.865,2637.2,12.89,733.2,22.49,5392,368.8,31.231,1101.6,5464,24.821,1878.4,19.059,564.8,2636,753.6,384.4,31.66,1678.8,38,15000,12.756,,,,,,,
10/28/2023 18:15,1062,29.29,24.844,2615.6,12.913,770.4,22.529,5488,359.6,31.411,1083.2,5408,24.884,1907.2,19.149,568.8,2580,775.2,366,31.519,1708,37.5,15040,12.811,,,,,,,
10/28/2023 18:30,1040,29.334,24.94,2581.6,12.905,725.2,22.498,5424,362,31.437,1098,5448,24.837,1882.4,19.26,559.6,2548,719.2,356.4,31.48,1600.8,38,15040,12.749,,,,,,,
10/28/2023 18:45,977.2,29.506,25.083,2521.2,12.85,718,22.678,5420,374.8,31.22,1129.2,5472,24.973,1919.2,19.455,557.6,2496,746.8,358.8,31.84,1718.4,38,14960,12.749,,,,,,,
10/28/2023 19:00,877.6,29.692,25.281,2484.8,12.874,709.2,22.976,5544,389.2,31.453,1108.4,5452,25.231,1944,19.702,586,2464,745.2,368.4,31.66,1658.4,38,14880,12.741,,,,,,,
10/28/2023 19:15,911.2,29.874,25.505,2447.2,12.874,720,23.273,5468,428.8,31.265,1057.6,5420,25.409,1947.6,20.028,582.8,2412,770,384,31.919,1580.4,38,14800,12.733,,,,,,,
10/28/2023 19:30,886,29.98,25.681,2421.6,12.874,708.8,23.43,5380,483.6,31.463,1081.2,5376,25.641,1830.4,20.226,548.8,2384,743.2,424.4,32.028,1486,38.5,14760,12.702,,,,,,,
10/28/2023 19:45,816.8,30.159,25.892,2439.2,12.874,724,23.751,5408,349.6,31.416,1112.4,5388,25.764,1879.6,20.511,544.4,2412,742.4,476.4,31.872,1534.4,38.5,14720,12.702,,,,,,,
10/28/2023 20:00,738.4,30.335,26.066,2401.2,12.85,702,23.884,5320,303.6,31.233,1079.6,5340,26.129,1915.2,20.714,524.4,2396,735.2,345.6,32.255,1479.2,38.5,14520,12.725,,,,,,,
10/28/2023 20:15,734.4,30.321,26.114,2409.2,12.85,737.2,24.111,5308,327.2,31.427,1043.2,5316,26.058,1800.8,20.756,548.4,2380,739.2,302.4,32.013,1428.8,38.5,14360,12.717,,,,,,,
10/28/2023 20:30,706.8,30.54,26.355,2405.6,12.874,790.8,24.127,5464,326.8,31.633,1028.8,5280,26.299,1808.8,21.033,530.4,2384,790.8,327.2,31.973,1488.8,38.5,14360,12.686,,,,,,,
10/28/2023 20:45,677.2,30.822,26.64,2407.2,12.866,774.4,24.385,5264,434.8,31.494,1022,5232,26.562,1831.2,21.32,531.2,2384,809.2,324,31.919,1426.8,39,14240,12.678,,,,,,,
10/28/2023 21:00,640.4,31.601,27.438,2392,12.843,756.4,25.106,5144,448,32.144,1009.6,5260,27.379,1893.2,22.061,536.4,2372,754.8,429.2,32.78,1396.4,40,14280,12.678,,,,,,,
10/28/2023 21:15,630.4,31.733,27.529,2396,12.835,734.8,25.482,5116,396.8,32.426,1020.4,5308,27.51,1895.2,22.304,559.6,2384,763.2,444,33.125,1355.6,40,14320,12.678,,,,,,,
10/28/2023 21:30,617.2,31.886,27.733,2359.2,12.835,734,25.489,5356,353.2,32.544,1010,5268,27.698,1919.6,22.533,531.6,2348,744.4,391.6,32.976,1372.8,39.5,14240,12.647,,,,,,,
10/28/2023 21:45,598.4,31.776,27.74,2316,12.811,718.8,25.889,5388,347.2,32.377,989.6,5232,28.008,1890,22.758,526.8,2332,746,349.6,33.242,1323.2,40,14120,12.67,,,,,,,
10/28/2023 22:00,578,25.255,22.334,2296.8,12.858,694.8,23.117,4624,314,22.387,971.2,4584,22.73,1532.8,18.732,534,2280,711.6,346.4,25.341,1281.2,33.5,13840,12.647,,,,,,,
10/28/2023 22:15,567.6,24.929,22.085,1954.4,12.858,602.8,20.995,4532,150.4,21.34,831.6,4512,22.083,1500.8,18.542,478.8,1928,615.6,309.6,22.396,1089.2,30,11920,12.639,,,,,,,
10/28/2023 22:30,552.4,25.136,22.372,1889.6,12.827,597.6,21.175,4468,286.8,20.829,812.4,4468,22.263,1537.6,18.924,455.2,1868,617.6,148.4,21.182,1064.4,30,11520,12.694,,,,,,,
10/28/2023 22:45,535.6,25.014,22.393,1870.4,12.85,560,21.629,4324,300.8,21.061,792.8,4340,22.709,1491.6,19.079,451.2,1876,584.4,284.8,21.715,1006.4,30,11520,12.686,,,,,,,
10/28/2023 23:00,523.2,22.19,20.036,1822.8,12.85,551.6,19.671,3996,146.8,16.164,791.2,3948,20.013,1363.6,17.228,477.2,1828,560,299.2,16.421,987.2,25.5,11240,12.662,,,,,,,
10/28/2023 23:15,522,22.349,20.238,1658.4,12.85,503.6,19.53,3904,132,16.765,697.6,3884,20.18,1371.2,17.513,392.4,1664,505.6,145.6,16.821,840,25.5,10040,12.662,,,,,,,
10/28/2023 23:30,508.8,22.564,20.499,1654,12.827,489.2,19.718,3856,129.2,15.603,687.6,3816,20.399,1378.8,17.821,376.8,1652,496.4,130.8,16.93,843.6,25.5,9920.001,12.686,,,,,,,
10/28/2023 23:45,498.8,22.398,20.515,1640.4,12.843,486.8,20.086,3740,162.4,15.016,672,3744,20.559,1297.6,17.966,387.6,1640,487.6,129.6,16.421,785.6,25.5,9680.001,12.686,,,,,,,
10/29/2023 0:00,510.4,21.532,19.844,1613.6,12.819,450,19.499,3596,184,13.515,661.2,3580,19.815,1163.2,17.635,375.6,1604,473.6,161.2,15.764,728.8,24,9440.001,12.686,,,,,,,
10/29/2023 0:15,507.2,21.866,20.238,1542.4,12.796,459.2,19.851,3516,193.2,14.186,614.4,3492,20.175,1104.8,18.04,361.2,1540,475.6,180.8,15.45,642.8,24,8960.001,12.686,,,,,,,
10/29/2023 0:30,508,22.016,20.444,1568,12.819,430.4,20.18,3492,162.8,14.144,608,3476,20.305,1084,18.351,351.6,1552,422.8,190.4,15.348,629.2,24,8800.001,12.686,,,,,,,
10/29/2023 0:45,500.8,22.196,20.694,1529.6,12.796,404.4,20.337,3464,144.4,14.238,592.8,3440,20.559,1034.8,18.651,365.6,1536,427.2,160.8,14.792,623.6,24,8600.001,12.662,,,,,,,
10/29/2023 1:00,511.6,22.363,20.909,1525.6,12.819,382.4,20.666,3432,151.6,14.032,582.4,3352,20.848,1013.2,18.961,356.4,1520,392,144.4,15.176,552.8,24,8440.001,12.662,,,,,,,
10/29/2023 1:15,526.4,22.597,21.16,1540.8,12.796,356,20.979,3376,183.2,14.308,566,3320,21.062,994.4,19.261,363.2,1536,365.2,151.2,14.565,520.4,24,8280.001,12.686,,,,,,,
10/29/2023 1:30,566.4,22.735,21.371,1546,12.819,338.8,21.159,3292,186.4,14.499,563.2,3260,21.284,974.8,19.441,346.8,1540,342.8,182.4,15.294,503.2,24,8200.001,12.662,,,,,,,
10/29/2023 1:45,610.8,22.962,21.601,1537.6,12.796,344,21.48,3128,276,13.794,543.6,3200,21.454,936,19.774,349.2,1532,345.6,181.6,14.871,476.8,24.5,8040.001,12.662,,,,,,,
10/29/2023 2:00,596.4,23.147,21.849,1530,12.819,312.8,21.793,3140,274,13.684,530.8,3112,21.796,925.2,20.079,353.6,1528,329.2,273.6,15.278,460.4,24,8040.001,12.662,,,,,,,
10/29/2023 2:15,617.2,23.209,21.963,1548.8,12.796,296.8,21.981,3100,166.8,14.575,530.8,3080,21.887,906,20.233,346.8,1548,306,271.2,14.91,442.4,24,7840.001,12.662,,,,,,,
10/29/2023 2:30,652.8,23.348,22.137,1544.4,12.819,302.4,22.169,3052,152,14.869,522.8,3040,22.046,892,20.415,337.2,1532,312.4,165.6,15.004,457.2,24.5,7680.001,12.655,,,,,,,
10/29/2023 2:45,746.4,23.354,22.175,1540,12.819,284,22.279,3052,141.2,14.267,511.6,2992,22.073,851.2,20.514,334.8,1528,296.8,150,15.333,459.2,24.5,7560.001,12.655,,,,,,,
10/29/2023 3:00,825.2,23.452,22.317,1562,12.843,329.2,22.302,2980,134.8,14.872,495.6,2984,22.305,863.2,20.651,324.8,1528,335.2,140.8,15.09,422.4,24.5,7480.001,12.655,,,,,,,
10/29/2023 3:15,934.4,23.503,22.377,1555.2,12.827,273.2,22.545,2980,116,14.042,510.8,2936,22.321,846,20.752,327.6,1544,293.6,131.6,14.385,422.4,24,7400.001,12.655,,,,,,,
10/29/2023 3:30,969.2,23.752,22.643,1554.4,12.85,318,22.451,2920,138,14.251,538.4,2904,22.563,842,21.095,310.4,1548,331.6,114,14.965,413.6,24.5,7360.001,12.655,,,,,,,
10/29/2023 3:45,1031.2,23.902,22.868,1461.2,12.85,369.6,23.046,2868,255.6,14.473,472,2868,22.775,870,21.407,307.6,1444,364.4,137.2,14.792,408.4,24,7200.001,12.655,,,,,,,
10/29/2023 4:00,1080,23.949,22.887,1296,12.85,357.6,23.203,2900,261.2,14.415,474,2844,22.835,887.6,21.412,303.2,1292,360.4,254,14.479,422.4,24,7200.001,12.655,,,,,,,
10/29/2023 4:15,1032.4,23.867,22.817,1330,12.858,297.2,23.007,2896,264.4,14.494,481.2,2840,22.809,866.8,21.265,302,1316,310.4,257.6,14.456,448,24.5,7200.001,12.655,,,,,,,
10/29/2023 4:30,1046.8,23.808,22.734,1367.2,12.858,307.6,22.897,2908,330,14.371,475.2,2848,22.736,888,21.164,297.2,1352,311.6,262.4,15.176,454.8,24.5,7240.001,12.655,,,,,,,
10/29/2023 4:45,1089.2,24.4,23.222,1382.4,12.827,287.2,22.968,2940,377.2,15.412,480.8,2908,23.093,946,21.463,289.6,1380,296.4,325.6,14.597,488,24,7400.001,12.623,,,,,,,
10/29/2023 5:00,1074.4,24.624,23.169,1474,12.858,322.8,23.359,3080,372,16.689,508,3072,23.164,1033.6,20.97,300.4,1484,326.4,370.8,16.75,541.2,26,7760.001,12.647,,,,,,,
10/29/2023 5:15,1084.4,24.352,22.834,1808.8,12.827,297.6,22.608,3164,369.2,16.477,540,3124,22.843,1126.4,20.457,290,1800,301.6,368.4,16.844,586.4,26,8400.001,12.647,,,,,,,
10/29/2023 5:30,1044.4,23.776,22.134,1860,12.827,288.4,22.287,3296,371.6,16.697,568.8,3260,22.127,1128,19.595,293.2,1848,300.4,366.4,16.766,602,26,8680.001,12.647,,,,,,,
10/29/2023 5:45,1032,24.807,22.799,1946.4,12.827,319.6,21.347,3556,337.6,15.927,583.6,3572,21.579,1213.6,19.783,307.2,1932,323.2,365.2,17.267,672.8,26,9040.001,12.639,,,,,,,
10/29/2023 6:00,1086,29.41,26.695,2081.2,12.85,332,25.568,4224,344,25.248,645.6,4116,26.682,1517.2,22.739,344,2080,348.8,334.4,26.053,840,34,9880.001,12.67,,,,,,,
10/29/2023 6:15,1094.8,28.89,26.007,2382.8,12.827,392.8,25.004,4216,342.4,25.527,765.6,4228,25.959,1517.6,21.862,400.4,2344,415.2,342,25.936,1053.6,34,11600,12.639,,,,,,,
10/29/2023 6:30,1098.4,28.324,25.285,2394.8,12.827,416.4,24.205,4352,325.2,24.849,785.2,4348,25.291,1503.2,20.998,413.2,2396,432.4,335.6,26.014,1110.4,33.5,11800,12.647,,,,,,,
10/29/2023 6:45,1055.6,28.42,25.17,2445.2,12.85,477.6,23.414,4392,293.2,24.956,841.6,4432,24.819,1576.4,20.536,442.4,2436,476.4,321.6,26.1,1217.2,33.5,12160,12.662,,,,,,,
10/29/2023 7:00,1023.2,32.598,28.66,2467.6,12.827,552.4,25.998,4952,321.6,32.724,855.6,4960,28.533,1801.6,23.133,440.4,2472,564.8,288.8,32.208,1253.2,39.5,12560,12.694,,,,,,,
10/29/2023 7:15,1056.4,32.141,28.125,2664.4,12.882,620,25.998,4980,319.6,32.721,947.6,4980,28.238,1732.8,22.589,494.4,2640,630,321.2,32.89,1425.6,39.5,13880,12.702,,,,,,,
10/29/2023 7:30,1083.2,31.847,27.76,2643.6,12.835,674.4,25.489,5164,388.4,32.411,958.4,5072,27.75,1794.8,22.236,508,2608,674.8,317.6,33.187,1483.2,39.5,14000,12.749,,,,,,,
10/29/2023 7:45,1085.6,31.678,27.507,2642,12.897,692,25.388,5180,350.8,32.384,976.4,5128,27.518,1745.6,21.918,517.6,2612,718.8,386.8,32.944,1426.4,39.5,14240,12.756,,,,,,,
10/29/2023 8:00,1029.2,32.004,27.689,2637.2,12.882,716.8,25.082,5180,488,33.092,1012,5212,27.661,1786.4,21.876,515.6,2636,744.4,348.4,33.125,1504,39.5,14320,12.772,,,,,,,
10/29/2023 8:15,1022.8,31.873,27.448,2667.6,12.952,712,24.973,5340,408,33.149,1038.4,5224,27.515,1804.8,21.634,536,2668,728,482.8,34.088,1534.4,40.5,14720,12.788,,,,,,,
10/29/2023 8:30,1028.8,31.861,27.457,2677.2,12.976,815.2,24.918,5284,355.2,33.249,1049.2,5264,27.413,1794.8,21.634,545.6,2684,822,404,33.861,1513.6,40,14720,12.827,,,,,,,
10/29/2023 8:45,1053.2,31.84,27.451,2640.8,13.054,780.4,25.106,5364,344.4,33.473,1070.4,5280,27.51,1861.2,21.66,556.4,2612,830.8,349.2,34.017,1576,40,14760,12.882,,,,,,,
10/29/2023 9:00,1037.2,31.849,27.428,2602.4,13.109,726.4,24.902,5252,333.6,33.324,1079.2,5296,27.398,1915.2,21.577,538.4,2584,752,342.8,33.955,1621.6,40.5,14680,12.944,,,,,,,
10/29/2023 9:15,1040,31.818,27.315,2595.2,13.156,766.4,25.098,5572,326.4,33.369,1060,5360,27.298,1854.4,21.507,551.2,2576,771.2,330,34.119,1588.8,40.5,14720,12.991,,,,,,,
10/29/2023 9:30,1018.8,31.715,27.184,2596.8,13.179,721.6,25.02,5308,328.4,33.703,1056.8,5376,27.194,1941.2,21.386,554,2548,726.4,320.8,33.994,1552.8,40.5,14760,13.046,,,,,,,
10/29/2023 9:45,969.6,31.627,27.103,2554.4,13.25,735.2,24.558,5404,195.2,33.41,1048,5360,27.058,1933.2,21.326,564.8,2540,734.8,324.8,33.845,1568.4,40.5,14760,13.109,,,,,,,
10/29/2023 10:00,992.8,31.594,27.088,2548,13.258,735.6,24.886,5340,195.6,33.517,1068,5392,27.118,1997.2,21.225,564.8,2524,770.8,192,34.049,1535.2,40,14640,13.203,,,,,,,
10/29/2023 10:15,1018.4,31.551,27.091,2533.6,13.265,766.4,24.644,5244,197.2,33.551,1068,5368,27.165,1949.2,21.238,564,2500,755.2,193.6,34.017,1551.6,40,14720,13.273,,,,,,,
10/29/2023 10:30,1011.2,31.635,27.188,2558,13.273,730,24.839,5340,153.2,33.679,1106,5388,27.168,2056,21.387,568.4,2536,749.6,193.6,34.135,1498.4,40.5,14720,13.32,,,,,,,
10/29/2023 10:45,988.8,31.636,27.126,2559.6,13.273,722.8,24.691,5380,200.4,33.494,1076,5380,27.03,2020,21.327,582.4,2536,743.2,150,33.962,1596,40,14600,13.344,,,,,,,
10/29/2023 11:00,936.4,31.61,27.156,2533.6,13.273,796.8,24.847,5332,262,33.486,1075.6,5396,27.084,1955.6,21.378,555.6,2496,802.4,197.6,33.962,1650,40.5,14720,13.422,,,,,,,
10/29/2023 11:15,937.2,31.793,27.32,2512.8,13.273,821.2,24.926,5276,345.2,33.392,1081.6,5440,27.267,1890.4,21.655,570,2468,864.4,256.8,33.829,1572,40,14720,13.399,,,,,,,
10/29/2023 11:30,978.8,31.792,27.353,2495.6,13.273,734.4,25.09,5548,184.4,33.478,1081.2,5396,27.34,2016,21.69,576,2480,752.8,342.4,33.939,1539.6,40.5,14760,13.375,,,,,,,
10/29/2023 11:45,975.2,31.121,26.784,2477.6,13.273,712.4,25.129,5428,167.2,32.322,1053.6,5364,26.87,1922.8,21.299,562.8,2484,740,182,33.751,1482,40.5,14600,13.399,,,,,,,
10/29/2023 12:00,966,29.816,25.684,2449.2,13.281,721.2,23.61,5336,148.4,30.304,1044.8,5260,25.656,1884.8,20.394,586,2444,725.6,166,30.736,1420.4,37.5,14280,13.352,,,,,,,
10/29/2023 12:15,922.4,29.77,25.702,2364.8,13.281,731.2,23.626,5104,156.8,30.513,1044.8,5252,25.638,1964,20.418,548,2360,740,145.2,31.347,1440.8,37.5,13960,13.328,,,,,,,
10/29/2023 12:30,921.2,29.952,25.825,2306,13.312,734,23.908,5284,252.4,30.26,1033.2,5192,25.842,1911.2,20.631,542.8,2296,768.4,153.6,31.002,1392,38,14000,13.305,,,,,,,
10/29/2023 12:45,1009.2,30.143,26.095,2301.2,13.312,744,24.221,5284,332.4,30.328,1027.6,5224,26.051,1902.8,20.928,567.6,2268,766,251.2,31.222,1401.6,38,14000,13.344,,,,,,,
10/29/2023 13:00,1039.6,30.266,26.233,2270.4,13.32,724.4,24.299,5108,308.8,30.414,996.4,5144,26.134,1897.6,21.003,546,2264,714.8,329.2,31.182,1377.2,38,13960,13.352,,,,,,,
10/29/2023 13:15,1047.6,30.384,26.375,2278.4,13.258,706,24.37,5216,327.6,30.422,973.6,5132,26.283,1992.4,21.169,546,2256,740.8,307.2,30.861,1309.6,38,13800,13.297,,,,,,,
10/29/2023 13:30,1002.4,30.565,26.631,2257.2,13.242,777.2,24.573,5112,351.6,30.513,981.2,5080,26.557,1838.8,21.513,527.2,2248,790.4,324.8,30.995,1331.2,38,13800,13.234,,,,,,,
10/29/2023 13:45,1016,30.792,26.912,2242,13.187,803.6,24.824,5080,353.2,30.63,942,5116,26.891,1817.2,21.993,518,2264,810.4,348.4,31.19,1235.6,38.5,13720,13.054,,,,,,,
10/29/2023 14:00,1067.6,30.92,27.037,2254.4,13.132,756.8,25.255,5160,193.6,30.281,909.6,5072,27.035,1738,22.221,548.4,2228,771.2,347.6,31.175,1120.4,38.5,13520,12.929,,,,,,,
10/29/2023 14:15,1120,30.975,27.141,2237.6,13.054,740.4,25.341,5068,286,30.119,918.8,5056,27.045,1768,22.357,543.6,2240,759.6,192,31.104,1204.4,38.5,13320,12.827,,,,,,,
10/29/2023 14:30,1115.6,31.229,27.417,2299.6,12.999,686,25.568,5104,350.8,30.552,929.6,5044,27.39,1685.6,22.62,530.8,2248,706.8,283.2,30.916,1186,38.5,13360,12.756,,,,,,,
10/29/2023 14:45,1104,31.273,27.487,2313.6,12.976,662,25.85,5004,275.6,30.552,917.2,4992,27.518,1679.2,22.76,542,2284,689.6,344.8,30.932,1123.2,38.5,13320,12.733,,,,,,,
10/29/2023 15:00,1102,31.139,27.357,2310,12.937,638,25.67,5068,185.2,30.594,927.6,5044,27.382,1732.8,22.547,540.8,2312,658.8,273.2,31.112,1137.6,38.5,13200,12.749,,,,,,,
10/29/2023 15:15,1135.2,31.097,27.275,2320.8,12.897,674,25.56,5048,200.8,30.385,905.2,5004,27.338,1798.4,22.42,511.6,2308,670.8,182,31.034,1152.4,38.5,13160,12.717,,,,,,,
10/29/2023 15:30,1138.4,31.049,27.252,2320.8,12.89,658.8,25.615,4940,171.6,30.398,920,4976,27.306,1839.6,22.353,534.8,2324,674.8,198.8,30.861,1191.2,38.5,13200,12.686,,,,,,,
10/29/2023 15:45,1098.8,32.488,28.384,2359.6,12.882,691.2,25.153,5012,165.2,32.118,922,5136,27.925,1824,23.067,513.6,2352,706.8,170,31.135,1263.6,38.5,13240,12.678,,,,,,,
10/29/2023 16:00,1074.4,33.321,29.026,2451.2,12.874,726,27.04,5348,180.4,34.277,989.2,5272,29.107,1891.2,23.493,525.6,2424,761.6,166,35.411,1276.4,42,13800,12.678,,,,,,,
10/29/2023 16:15,1072,33.075,28.735,2510.4,12.874,770,26.304,5408,173.6,34.454,1023.2,5352,28.705,1768.4,23.147,535.2,2496,809.2,180.8,35.074,1432.8,41.5,14280,12.616,,,,,,,
10/29/2023 16:30,1108,32.857,28.511,2515.2,12.866,801.2,26.257,5432,169.2,34.606,1038,5396,28.58,1865.6,22.92,536.4,2504,795.2,172,35.168,1513.2,41.5,14400,12.639,,,,,,,
10/29/2023 16:45,1076.4,32.216,27.832,2503.2,12.866,753.6,25.967,5332,170,34.267,1042,5416,28.019,1936,22.123,548,2520,760.8,168,34.949,1496.8,41,14520,12.67,,,,,,,
10/29/2023 17:00,1051.2,31.629,27.175,2513.6,12.866,710.4,24.918,5312,198.4,33.496,1049.6,5420,27.134,2000.8,21.438,556,2528,726.8,166,34.26,1524.4,40,14520,12.639,,,,,,,
10/29/2023 17:15,1040,30.663,26.247,2502,12.835,759.2,24.244,5436,271.2,32.57,1058.4,5400,26.293,1829.2,20.577,565.6,2504,763.6,196.8,33.297,1570.4,39.5,14680,12.686,,,,,,,
10/29/2023 17:30,1021.6,30.437,26.031,2496.4,12.835,762.8,23.814,5668,351.6,32.228,1074.8,5460,26.032,2036.8,20.262,584.4,2484,798.8,270.4,32.811,1559.6,39,14760,12.662,,,,,,,
10/29/2023 17:45,1012.4,29.119,25.299,2477.2,12.835,727.2,23.524,5608,400.4,31.364,1086.4,5412,25.427,2015.2,19.557,569.6,2464,746,348,32.255,1576,38.5,14920,12.655,,,,,,,
10/29/2023 18:00,1020.4,29.313,25.319,2455.2,12.835,702,22.764,5516,253.2,31.387,1064,5428,25.333,2029.6,19.592,541.6,2432,724.4,398.4,31.746,1616.8,38,14880,12.655,,,,,,,
10/29/2023 18:15,1008.8,29.577,25.271,2425.6,12.835,697.2,23.031,5432,268.4,31.51,1104,5416,25.208,2010.4,19.669,584,2428,717.6,250,32.099,1620,38,14760,12.655,,,,,,,
10/29/2023 18:30,997.6,29.795,25.464,2391.2,12.835,670.8,23.187,5408,290.4,31.317,1132.4,5448,25.362,1946.8,19.963,589.6,2404,685.6,264.8,31.926,1613.2,38,14760,12.623,,,,,,,
10/29/2023 18:45,977.6,30.026,25.75,2400.4,12.835,693.6,23.54,5544,298.4,31.228,1085.6,5440,25.706,1986.4,20.316,584.4,2376,679.2,286.4,32.459,1543.6,38,14680,12.655,,,,,,,
10/29/2023 19:00,828.4,30.152,25.922,2382.4,12.835,674,23.712,5232,301.6,31.259,1076,5360,25.837,2000.4,20.434,586.8,2352,674.8,295.2,31.77,1588,38.5,14600,12.623,,,,,,,
10/29/2023 19:15,815.2,30.259,26.093,2343.2,12.858,651.2,23.759,5484,302.4,31.173,1059.2,5364,26.014,1912.4,20.747,586.8,2356,663.2,299.6,31.778,1536.4,38.5,14520,12.655,,,,,,,
10/29/2023 19:30,805.2,30.796,26.581,2318.8,12.827,636.4,24.244,5328,297.2,31.902,1062.8,5420,26.38,1869.2,21.218,595.6,2320,644.8,300.8,32.107,1525.2,38.5,14400,12.623,,,,,,,
10/29/2023 19:45,785.6,31.218,26.974,2308.8,12.827,642.8,24.957,5488,293.6,32.585,1062.4,5448,26.964,1909.2,21.665,590.8,2312,648,294.8,32.937,1456.8,39.5,14360,12.623,,,,,,,
10/29/2023 20:00,700,31.336,27.055,2361.2,12.85,624.8,25.192,5480,312.8,32.304,1056,5480,27.035,1928.4,21.858,590.8,2344,637.6,290.4,33.179,1451.2,39.5,14400,12.655,,,,,,,
10/29/2023 20:15,690,31.48,27.21,2312.4,12.827,629.2,25.184,5476,306,32.439,1065.6,5424,27.155,1900.4,22.095,558.4,2328,645.2,312.4,32.944,1405.6,40,14360,12.655,,,,,,,
10/29/2023 20:30,684,31.735,27.556,2320.4,12.85,675.6,25.505,5364,346.4,32.656,1037.6,5444,27.476,1915.2,22.541,588.4,2288,698.8,301.2,33.336,1356,40,14280,12.623,,,,,,,
10/29/2023 20:45,662,31.875,27.756,2294.8,12.796,633.2,26.03,5436,420.8,32.447,1016.4,5344,27.737,1807.6,22.785,588.4,2280,655.2,344.8,33.093,1373.2,40,14160,12.647,,,,,,,
10/29/2023 21:00,621.2,32.031,27.914,2288.8,12.819,695.6,25.991,5424,316,32.512,1009.6,5364,27.878,1864,23.003,560.8,2252,712,418,32.647,1397.6,40,14160,12.592,,,,,,,
10/29/2023 21:15,614,32.188,28.139,2258,12.788,661.6,26.155,5220,236.8,32.465,1008.8,5340,28.128,1743.6,23.291,559.6,2272,685.2,312.4,33.031,1325.2,40,13960,12.616,,,,,,,
10/29/2023 21:30,600.4,32.376,28.35,2245.2,12.811,678,26.366,5480,178,32.57,1003.6,5312,28.329,1738.4,23.57,574,2248,684,234.4,33.234,1328,40.5,13840,12.647,,,,,,,
10/29/2023 21:45,594,32.652,28.665,2254.4,12.811,670,26.922,5328,188,32.418,982.8,5280,28.661,1720.8,24.023,552.8,2236,673.2,176.8,32.796,1292,40,13680,12.616,,,,,,,
10/29/2023 22:00,576,27.59,24.583,2224,12.811,648,27.189,4836,110.4,25.099,959.2,4660,24.881,1516,20.956,573.6,2204,654,186,33.023,1248,40.5,13520,12.647,,,,,,,
10/29/2023 22:15,563.6,25.568,22.905,1993.2,12.811,592,21.973,4432,89.2,21.594,846.4,4388,22.84,1499.2,19.538,491.2,1960,583.6,108.8,22.193,1066.4,30.5,11760,12.616,,,,,,,
10/29/2023 22:30,552.8,25.804,23.2,1850,12.803,591.2,22.06,4420,108.4,21.92,813.6,4364,23.093,1471.2,19.943,458.4,1816,600,88.8,21.778,977.2,30,11120,12.647,,,,,,,
10/29/2023 22:45,538.8,25.625,23.152,1801.2,12.811,573.6,22.616,4384,113.6,21.732,797.6,4244,23.388,1454,20.052,462,1788,586,106.8,21.966,910.4,30.5,11000,12.616,,,,,,,
10/29/2023 23:00,531.2,22.68,20.647,1747.6,12.803,570,20.399,3904,105.6,16.676,780.4,3888,20.608,1352,18.046,464.8,1744,588.8,113.2,17.016,873.6,26,10720,12.647,,,,,,,
